,num_vids,min_views_overall,max_views_overall,mean_views_overall,median_views_overall,min_views_last10,max_views_last10,mean_views_last10,median_views_last10,min_views_last25,max_views_last25,mean_views_last25,median_views_last25,min_views_last50,max_views_last50,mean_views_last50,median_views_last50,profile
0,60,137.0,271500.0,12689.483333333334,3383.0,137,28000,7512.5,4377.5,137.0,271500.0,15305.56,2126.0,137.0,271500.0,10486.88,3318.5,https://www.tiktok.com/@lindsaylou95
0,59,5.0,21800.0,1017.8644067796611,289.0,5.0,21800.0,2451.4,206.5,5.0,21800.0,1205.52,218.0,5.0,21800.0,1123.02,277.0,https://www.tiktok.com/@degrau.pdf
0,60,259.0,296700.0,6512.35,673.0,300,3483,745.2,395.5,259.0,3483.0,668.76,378.0,259.0,296700.0,6824.72,613.5,https://www.tiktok.com/@halcyonvivant
0,56,65.0,3899.0,865.5357142857143,790.5,578,2208,941.6,808.0,276.0,2208.0,896.96,798.0,86.0,3899.0,905.66,808.0,https://www.tiktok.com/@handicappedcowboy
0,57,259.0,406500.0,15355.105263157895,1915.0,719,4883,1646.3,941.5,719.0,406500.0,18754.64,1932.0,577.0,406500.0,17381.7,1953.0,https://www.tiktok.com/@kestincable3
0,59,548.0,230800.0,11414.28813559322,2078.0,1206.0,230800.0,24744.3,1997.5,1206.0,230800.0,13014.6,2188.0,844.0,230800.0,13263.54,2134.5,https://www.tiktok.com/@leelitaa
0,60,1351.0,187900.0,10026.15,2902.5,1925.0,33200.0,7229.8,3522.0,1925.0,33200.0,7086.32,3197.0,1925.0,187900.0,10898.62,3033.0,https://www.tiktok.com/@epicguitarsolos
0,24,412.0,1700000.0,75313.95833333333,2769.0,412.0,33400.0,6778.1,2731.5,412.0,1700000.0,75313.95833333333,2769.0,412.0,1700000.0,75313.95833333333,2769.0,https://www.tiktok.com/@sofiapetitto
0,60,184.0,5823.0,568.0,355.0,289,5823,1055.0,455.5,265.0,5823.0,682.28,389.0,184.0,5823.0,570.1,368.5,https://www.tiktok.com/@drfemme
0,54,253.0,358200.0,15553.037037037036,1163.5,512.0,87100.0,10464.7,1175.0,512.0,281700.0,17834.08,1403.0,253.0,358200.0,16755.34,1224.0,https://www.tiktok.com/@willmiami6
0,54,584.0,104200.0,5552.407407407408,1809.0,584.0,29200.0,6237.3,1977.5,584.0,29200.0,4639.36,1906.0,584.0,104200.0,5831.16,1809.0,https://www.tiktok.com/@frencheddy_22
0,60,203.0,77500.0,3284.516666666667,1244.5,301,1674,991.9,1172.0,254.0,10200.0,1440.84,1108.0,203.0,12700.0,2037.52,1237.0,https://www.tiktok.com/@jacecustardo2
0,60,243.0,190700.0,18251.05,1695.5,793.0,65000.0,10407.2,1708.5,793.0,190700.0,22121.72,1709.0,746.0,190700.0,19699.22,1708.5,https://www.tiktok.com/@noahfriend
0,55,44.0,480.0,241.72727272727272,236.0,44,200,120.0,131.5,44.0,241.0,156.12,161.0,44.0,480.0,231.0,226.0,https://www.tiktok.com/@kashifalikk_music
0,49,171.0,348700.0,12543.897959183674,994.0,171,994,410.3,329.5,171.0,142500.0,7314.2,775.0,171.0,348700.0,12543.897959183674,994.0,https://www.tiktok.com/@morindlr
0,56,157.0,267600.0,9018.42857142857,680.0,178.0,28300.0,3495.0,392.5,157.0,73500.0,4671.52,458.0,157.0,267600.0,9050.16,607.5,https://www.tiktok.com/@eumarinamolina
0,9,5742.0,199100.0,55365.555555555555,21000.0,5742.0,199100.0,55365.555555555555,21000.0,5742.0,199100.0,55365.555555555555,21000.0,5742.0,199100.0,55365.555555555555,21000.0,https://www.tiktok.com/@stetzdani
0,2,6762.0,5700000.0,2853381.0,2853381.0,6762.0,5700000.0,2853381.0,2853381.0,6762.0,5700000.0,2853381.0,2853381.0,6762.0,5700000.0,2853381.0,2853381.0,https://www.tiktok.com/@trentigoe
0,60,40.0,232000.0,7877.766666666666,239.5,57,1249,411.6,247.5,40.0,4372.0,499.68,137.0,40.0,232000.0,9336.6,213.0,https://www.tiktok.com/@cakeannihilator
0,31,138.0,482400.0,43243.16129032258,1547.0,138,1985,581.6,296.0,138.0,415100.0,33014.96,1218.0,138.0,482400.0,43243.16129032258,1547.0,https://www.tiktok.com/@shyybabyy10
0,60,401.0,205900.0,4775.55,979.0,401,2346,872.7,776.0,401.0,11900.0,1484.36,841.0,401.0,205900.0,5509.96,1007.0,https://www.tiktok.com/@kristaleanne1
0,56,301.0,527400.0,24596.48214285714,3686.0,301,2578,1311.2,1324.5,301.0,51100.0,5602.24,1947.0,301.0,527400.0,26803.28,3686.0,https://www.tiktok.com/@ohheyitskanye
0,9,275.0,1600000.0,178399.11111111112,633.0,275.0,1600000.0,178399.11111111112,633.0,275.0,1600000.0,178399.11111111112,633.0,275.0,1600000.0,178399.11111111112,633.0,https://www.tiktok.com/@qbrown77
0,60,199.0,491400.0,16610.266666666666,1265.0,199.0,15700.0,2385.8,452.0,199.0,126900.0,11001.12,941.0,199.0,491400.0,19340.94,1134.5,https://www.tiktok.com/@koimoe
0,36,2598.0,905800.0,52943.055555555555,11000.0,2598.0,221900.0,48981.3,14850.0,2598.0,905800.0,63197.88,11000.0,2598.0,905800.0,52943.055555555555,11000.0,https://www.tiktok.com/@lesitedelorque
0,60,92.0,110700.0,2383.8,282.0,234,9156,1218.4,311.0,133.0,110700.0,5093.56,291.0,92.0,110700.0,2780.62,282.0,https://www.tiktok.com/@beardboyaffu
0,60,311.0,276800.0,11118.716666666667,855.0,425,1999,1229.9,1219.0,385.0,47300.0,3191.96,1129.0,311.0,276800.0,13199.9,1062.5,https://www.tiktok.com/@kymnichiwa
0,32,33.0,106100.0,3729.15625,202.5,33,1270,201.2,52.0,33.0,106100.0,4573.28,155.0,33.0,106100.0,3729.15625,202.5,https://www.tiktok.com/@glacieranimations
0,60,33.0,12200.0,562.0166666666667,291.0,33,2031,321.9,125.0,33.0,2031.0,405.44,255.0,33.0,12200.0,622.64,294.0,https://www.tiktok.com/@hachu.uk
0,37,445.0,324200.0,13996.621621621622,3578.0,445.0,27900.0,5966.1,2034.5,445.0,27900.0,5853.32,3570.0,445.0,324200.0,13996.621621621622,3578.0,https://www.tiktok.com/@scaryclownterror
0,53,636.0,590100.0,23310.150943396227,1404.0,969.0,590100.0,60794.5,2017.5,969.0,590100.0,47435.68,2113.0,716.0,590100.0,24662.88,1465.5,https://www.tiktok.com/@gsohal5911
0,53,125.0,90900.0,2830.301886792453,242.0,125,3818,609.1,174.5,125.0,90900.0,5406.64,233.0,125.0,90900.0,2977.52,241.5,https://www.tiktok.com/@devilishbeautii
0,47,333.0,475200.0,15519.936170212766,1317.0,333.0,18400.0,2794.1,841.5,333.0,116700.0,7337.24,1184.0,333.0,475200.0,15519.936170212766,1317.0,https://www.tiktok.com/@jessicajones715
0,68,222.0,2500000.0,45593.64705882353,972.5,222,1334,441.8,371.5,222.0,207400.0,9046.08,600.0,222.0,213000.0,10527.26,760.5,https://www.tiktok.com/@ashh2001
0,57,92.0,20800.0,914.8421052631579,307.0,141,461,268.8,270.0,110.0,6218.0,682.64,309.0,92.0,20800.0,970.86,288.0,https://www.tiktok.com/@lootchien
0,51,44.0,2170.0,296.84313725490193,222.0,73,304,223.5,221.5,73.0,2170.0,359.64,238.0,44.0,2170.0,299.18,224.0,https://www.tiktok.com/@bravoluisa
0,52,262.0,106000.0,10866.115384615385,3101.0,262.0,67400.0,9571.3,1873.5,262.0,71300.0,9995.12,2158.0,262.0,106000.0,11128.12,3101.0,https://www.tiktok.com/@possumfatback
0,60,25.0,4554.0,411.1333333333333,198.0,27,1122,401.3,283.0,25.0,1122.0,387.04,259.0,25.0,4554.0,463.86,206.5,https://www.tiktok.com/@esterbester0
0,60,617.0,2100000.0,42008.88333333333,1125.0,617.0,79200.0,8800.7,915.0,617.0,79200.0,4145.76,974.0,617.0,205800.0,8076.66,1035.0,https://www.tiktok.com/@joemuehlbauer
0,60,16.0,365.0,160.88333333333333,165.0,34,230,125.1,153.0,21.0,323.0,150.48,164.0,16.0,365.0,146.56,149.0,https://www.tiktok.com/@summablessings
0,16,835.0,2100000.0,199321.3125,4680.0,1750.0,442600.0,107645.6,16450.0,835.0,2100000.0,199321.3125,4680.0,835.0,2100000.0,199321.3125,4680.0,https://www.tiktok.com/@thomasashby_
